"game_date","game","player_id","player_name","team_abbreviation","shot_type","shot_player","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model","units_standardized"
2026-06-06,"WAS @ ATL","1642781","Georgia Amoore","WAS","three point field goal","Georgia Amoore three point field goal",2026-06-06 17:29:42.467438,"dk",0.0667,1400,-0.0036,-0.002,-0.1952,0.063,1487,-0.141449275362319
2026-06-06,"WAS @ ATL","1642781","Georgia Amoore","WAS","two point field goal","Georgia Amoore two point field goal",2026-06-06 17:29:42.467438,"dk",0.0909,1000,-0.0122,-0.0067,-0.6721,0.0787,1171,-0.487028985507246
2026-06-06,"WAS @ ATL","1642785","Sonia Citron","WAS","three point field goal","Sonia Citron three point field goal",2026-06-06 17:29:42.467438,"dk",0.0625,1500,-0.0154,-0.0082,-0.8195,0.0471,2022,-0.593840579710145
2026-06-06,"WAS @ ATL","1642785","Sonia Citron","WAS","two point field goal","Sonia Citron two point field goal",2026-06-06 17:29:42.467438,"dk",0.1333,650,-0.004,-0.0023,-0.2281,0.1294,673,-0.165289855072464
2026-06-06,"WAS @ ATL","1642792","Kiki Iriafen","WAS","three point field goal","Kiki Iriafen three point field goal",2026-06-06 17:29:42.467438,"dk",0.0152,6500,0.0275,0.014,1.396,0.0426,2245,1.01159420289855
2026-06-06,"WAS @ ATL","1642792","Kiki Iriafen","WAS","two point field goal","Kiki Iriafen two point field goal",2026-06-06 17:29:42.467438,"dk",0.2439,310,-0.0491,-0.0325,-3.2463,0.1948,413,-2.35239130434783
2026-06-06,"IND @ NYL","1627668","Breanna Stewart","NYL","three point field goal","Breanna Stewart three point field goal",2026-06-06 17:29:42.467438,"dk",0.0714,1300,-0.015,-0.0081,-0.8078,0.0564,1672,-0.58536231884058
2026-06-06,"IND @ NYL","1627668","Breanna Stewart","NYL","two point field goal","Breanna Stewart two point field goal",2026-06-06 17:29:42.467438,"dk",0.3279,205,-0.1235,-0.0919,-9.185,0.2044,389,-6.65579710144928
2026-06-06,"IND @ NYL","1627673","Jonquel Jones","NYL","three point field goal","Jonquel Jones three point field goal",2026-06-06 17:29:42.467438,"dk",0.0909,1000,-0.0296,-0.0163,-1.6275,0.0613,1531,-1.17934782608696
2026-06-06,"IND @ NYL","1627673","Jonquel Jones","NYL","two point field goal","Jonquel Jones two point field goal",2026-06-06 17:29:42.467438,"dk",0.1667,500,0.005,0.003,0.2983,0.1716,483,0.216159420289855
2026-06-06,"IND @ NYL","1628881","Monique Billings","IND","three point field goal","Monique Billings three point field goal",2026-06-06 17:29:42.467438,"dk",0.0179,5500,0.021,0.0107,1.0684,0.0388,2474,0.774202898550725
2026-06-06,"IND @ NYL","1628881","Monique Billings","IND","two point field goal","Monique Billings two point field goal",2026-06-06 17:29:42.467438,"dk",0.1,900,0.0398,0.0221,2.2127,0.1398,615,1.60340579710145
2026-06-06,"IND @ NYL","1628909","Kelsey Mitchell","IND","three point field goal","Kelsey Mitchell three point field goal",2026-06-06 17:29:42.467438,"dk",0.1176,750,-0.0627,-0.0356,-3.5554,0.0549,1721,-2.5763768115942
2026-06-06,"IND @ NYL","1628909","Kelsey Mitchell","IND","two point field goal","Kelsey Mitchell two point field goal",2026-06-06 17:29:42.467438,"dk",0.2222,350,-0.0734,-0.0472,-4.7204,0.1488,572,-3.42057971014493
2026-06-06,"IND @ NYL","1629546","Marine Johannes","NYL","three point field goal","Marine Johannes three point field goal",2026-06-06 17:29:42.467438,"dk",0.1053,850,-0.0351,-0.0196,-1.9621,0.0702,1325,-1.4218115942029
2026-06-06,"IND @ NYL","1629546","Marine Johannes","NYL","two point field goal","Marine Johannes two point field goal",2026-06-06 17:29:42.467438,"dk",0.0714,1300,0.0301,0.0162,1.6199,0.1015,885,1.17384057971014
2026-06-06,"IND @ NYL","1630142","Leonie Fiebich","NYL","three point field goal","Leonie Fiebich three point field goal",2026-06-06 17:29:42.467438,"dk",0.0667,1400,-0.0125,-0.0067,-0.6687,0.0542,1746,-0.484565217391304
2026-06-06,"IND @ NYL","1630142","Leonie Fiebich","NYL","two point field goal","Leonie Fiebich two point field goal",2026-06-06 17:29:42.467438,"dk",0.0769,1200,0.0315,0.0171,1.7053,0.1084,822,1.23572463768116
2026-06-06,"IND @ NYL","1631086","Lexie Hull","IND","three point field goal","Lexie Hull three point field goal",2026-06-06 17:29:42.467438,"dk",0.0588,1600,-0.0096,-0.0051,-0.512,0.0492,1933,-0.371014492753623
2026-06-06,"IND @ NYL","1631086","Lexie Hull","IND","two point field goal","Lexie Hull two point field goal",2026-06-06 17:29:42.467438,"dk",0.0625,1500,0.0423,0.0226,2.2552,0.1048,854,1.63420289855072
2026-06-06,"IND @ NYL","1631136","Pauline Astier","NYL","three point field goal","Pauline Astier three point field goal",2026-06-06 17:29:42.467438,"dk",0.0526,1800,0.0136,0.0072,0.719,0.0663,1409,0.521014492753623
2026-06-06,"IND @ NYL","1631136","Pauline Astier","NYL","two point field goal","Pauline Astier two point field goal",2026-06-06 17:29:42.467438,"dk",0.1818,450,-0.0786,-0.048,-4.8036,0.1032,869,-3.48086956521739
2026-06-06,"IND @ NYL","1641648","Aliyah Boston","IND","three point field goal","Aliyah Boston three point field goal",2026-06-06 17:29:42.467438,"dk",0.0345,2800,0.0105,0.0054,0.544,0.045,2123,0.394202898550725
2026-06-06,"IND @ NYL","1641648","Aliyah Boston","IND","two point field goal","Aliyah Boston two point field goal",2026-06-06 17:29:42.467438,"dk",0.3077,225,-0.1075,-0.0776,-7.7648,0.2002,400,-5.62666666666667
2026-06-06,"IND @ NYL","1642286","Caitlin Clark","IND","three point field goal","Caitlin Clark three point field goal",2026-06-06 17:29:42.467438,"dk",0.125,700,-0.0498,-0.0285,-2.848,0.0752,1231,-2.06376811594203
2026-06-06,"IND @ NYL","1642286","Caitlin Clark","IND","two point field goal","Caitlin Clark two point field goal",2026-06-06 17:29:42.467438,"dk",0.1538,550,-0.013,-0.0077,-0.7691,0.1408,610,-0.55731884057971
2026-06-06,"GSV @ LVA","1628508","Cecilia Zandalasini","GSV","three point field goal","Cecilia Zandalasini three point field goal",2026-06-06 18:55:16.226399,"dk",0.0909,1000,-0.0201,-0.0111,-1.1053,0.0708,1312,-0.800942028985507
2026-06-06,"GSV @ LVA","1628508","Cecilia Zandalasini","GSV","two point field goal","Cecilia Zandalasini two point field goal",2026-06-06 18:55:16.226399,"dk",0.0909,1000,0.0559,0.0308,3.0758,0.1468,581,2.22884057971015
2026-06-06,"GSV @ LVA","1628931","Gabby Williams","GSV","three point field goal","Gabby Williams three point field goal",2026-06-06 18:55:16.226399,"dk",0.1,900,-0.0401,-0.0223,-2.2254,0.0599,1568,-1.61260869565217
2026-06-06,"GSV @ LVA","1628931","Gabby Williams","GSV","two point field goal","Gabby Williams two point field goal",2026-06-06 18:55:16.226399,"dk",0.2222,350,-0.0569,-0.0366,-3.6592,0.1653,505,-2.65159420289855
2026-06-06,"GSV @ LVA","1628932","A'ja Wilson","LVA","three point field goal","A'ja Wilson three point field goal",2026-06-06 18:55:16.226399,"dk",0.0435,2200,0.0117,0.0061,0.6126,0.0552,1712,0.443913043478261
2026-06-06,"GSV @ LVA","1628932","A'ja Wilson","LVA","two point field goal","A'ja Wilson two point field goal",2026-06-06 18:55:16.226399,"dk",0.3636,175,-0.0645,-0.0507,-5.066,0.2992,234,-3.67101449275362
2026-06-06,"GSV @ LVA","1629498","Jackie Young","LVA","three point field goal","Jackie Young three point field goal",2026-06-06 18:55:16.226399,"dk",0.0909,1000,-0.0397,-0.0218,-2.181,0.0513,1851,-1.5804347826087
2026-06-06,"GSV @ LVA","1629498","Jackie Young","LVA","two point field goal","Jackie Young two point field goal",2026-06-06 18:55:16.226399,"dk",0.1818,450,-0.0593,-0.0362,-3.6211,0.1226,716,-2.62398550724638
2026-06-06,"GSV @ LVA","1631007","Veronica Burton","GSV","three point field goal","Veronica Burton three point field goal",2026-06-06 18:55:16.226399,"dk",0.0952,950,-0.0379,-0.021,-2.0964,0.0573,1645,-1.51913043478261
2026-06-06,"GSV @ LVA","1631007","Veronica Burton","GSV","two point field goal","Veronica Burton two point field goal",2026-06-06 18:55:16.226399,"dk",0.1667,500,-0.024,-0.0144,-1.4374,0.1427,601,-1.04159420289855
2026-06-06,"GSV @ LVA","1631019","NaLyssa Smith","LVA","three point field goal","NaLyssa Smith three point field goal",2026-06-06 18:55:16.226399,"dk",0.0141,7000,0.0234,0.0119,1.1882,0.0375,2566,0.861014492753623
2026-06-06,"GSV @ LVA","1631019","NaLyssa Smith","LVA","two point field goal","NaLyssa Smith two point field goal",2026-06-06 18:55:16.226399,"dk",0.2597,285,-0.1137,-0.0768,-7.6765,0.1461,585,-5.56268115942029
2026-06-06,"GSV @ LVA","203833","Chelsea Gray","LVA","three point field goal","Chelsea Gray three point field goal",2026-06-06 18:55:16.226399,"dk",0.05,1900,-5e-04,-3e-04,-0.0254,0.0495,1919,-0.0184057971014493
2026-06-06,"GSV @ LVA","203833","Chelsea Gray","LVA","two point field goal","Chelsea Gray two point field goal",2026-06-06 18:55:16.226399,"dk",0.0714,1300,0.033,0.0178,1.7777,0.1044,857,1.2881884057971
2026-06-06,"GSV @ LVA","203855","Stephanie Talbot","LVA","three point field goal","Stephanie Talbot three point field goal",2026-06-06 18:55:16.226399,"dk",0.0435,2200,0.0025,0.0013,0.1294,0.046,2076,0.093768115942029
2026-06-06,"GSV @ LVA","203855","Stephanie Talbot","LVA","two point field goal","Stephanie Talbot two point field goal",2026-06-06 18:55:16.226399,"dk",0.0714,1300,0.0144,0.0077,0.7741,0.0858,1065,0.560942028985507
2026-06-06,"GSV @ LVA","203866","Kayla Thornton","GSV","three point field goal","Kayla Thornton three point field goal",2026-06-06 18:55:16.226399,"dk",0.1429,600,-0.0753,-0.0439,-4.3903,0.0676,1379,-3.1813768115942
2026-06-06,"GSV @ LVA","203866","Kayla Thornton","GSV","two point field goal","Kayla Thornton two point field goal",2026-06-06 18:55:16.226399,"dk",0.1667,500,-0.0294,-0.0176,-1.7626,0.1373,628,-1.27724637681159
2026-06-06,"GSV @ LVA","204329","Kiah Stokes","GSV","three point field goal","Kiah Stokes three point field goal",2026-06-06 18:55:16.226399,"dk",0.0476,2000,-0.0075,-0.004,-0.3962,0.0401,2396,-0.287101449275362
2026-06-06,"GSV @ LVA","204329","Kiah Stokes","GSV","two point field goal","Kiah Stokes two point field goal",2026-06-06 18:55:16.226399,"dk",0.0952,950,0.0144,0.008,0.7958,0.1096,812,0.576666666666667
2026-06-06,"WAS @ ATL","1628277","Allisha Gray","ATL","three point field goal","Allisha Gray three point field goal",2026-06-06 18:55:16.226399,"dk",0.0769,1200,-0.0147,-0.008,-0.797,0.0622,1507,-0.577536231884058
2026-06-06,"WAS @ ATL","1628277","Allisha Gray","ATL","two point field goal","Allisha Gray two point field goal",2026-06-06 18:55:16.226399,"dk",0.1538,550,-0.0083,-0.0049,-0.4891,0.1456,587,-0.354420289855072
2026-06-06,"WAS @ ATL","1628886","Jordin Canada","ATL","three point field goal","Jordin Canada three point field goal",2026-06-06 18:55:16.226399,"dk",0.0476,2000,-0.0018,-9e-04,-0.0924,0.0459,2081,-0.0669565217391304
2026-06-06,"WAS @ ATL","1628886","Jordin Canada","ATL","two point field goal","Jordin Canada two point field goal",2026-06-06 18:55:16.226399,"dk",0.125,700,-0.0016,-9e-04,-0.0907,0.1234,710,-0.0657246376811594
2026-06-06,"WAS @ ATL","1630446","Michaela Onyenwere","WAS","three point field goal","Michaela Onyenwere three point field goal",2026-06-06 18:55:16.226399,"dk",0.0556,1700,-0.0049,-0.0026,-0.2611,0.0506,1875,-0.189202898550725
2026-06-06,"WAS @ ATL","1630446","Michaela Onyenwere","WAS","two point field goal","Michaela Onyenwere two point field goal",2026-06-06 18:55:16.226399,"dk",0.1111,800,0.015,0.0084,0.8436,0.1261,693,0.611304347826087
2026-06-06,"WAS @ ATL","1631009","Rhyne Howard","ATL","three point field goal","Rhyne Howard three point field goal",2026-06-06 18:55:16.226399,"dk",0.1538,550,-0.0754,-0.0445,-4.4527,0.0785,1174,-3.22659420289855
2026-06-06,"WAS @ ATL","1631009","Rhyne Howard","ATL","two point field goal","Rhyne Howard two point field goal",2026-06-06 18:55:16.226399,"dk",0.1429,600,-0.032,-0.0187,-1.8658,0.1109,802,-1.35202898550725
2026-06-06,"WAS @ ATL","1631022","Shakira Austin","WAS","three point field goal","Shakira Austin three point field goal",2026-06-06 18:55:16.226399,"dk",0.0179,5500,0.0259,0.0132,1.3184,0.0438,2186,0.95536231884058
2026-06-06,"WAS @ ATL","1631022","Shakira Austin","WAS","two point field goal","Shakira Austin two point field goal",2026-06-06 18:55:16.226399,"dk",0.3922,155,-0.1708,-0.1405,-14.052,0.2213,352,-10.1826086956522
2026-06-06,"WAS @ ATL","1631044","Naz Hillmon","ATL","three point field goal","Naz Hillmon three point field goal",2026-06-06 18:55:16.226399,"dk",0.0556,1700,-0.0062,-0.0033,-0.3298,0.0493,1927,-0.238985507246377
2026-06-06,"WAS @ ATL","1631044","Naz Hillmon","ATL","two point field goal","Naz Hillmon two point field goal",2026-06-06 18:55:16.226399,"dk",0.1111,800,0.0089,0.005,0.4992,0.12,733,0.361739130434783
2026-06-06,"WAS @ ATL","1642291","Angel Reese","ATL","three point field goal","Angel Reese three point field goal",2026-06-06 18:55:16.226399,"dk",0.0217,4500,0.0227,0.0116,1.1596,0.0444,2151,0.840289855072464
2026-06-06,"WAS @ ATL","1642291","Angel Reese","ATL","two point field goal","Angel Reese two point field goal",2026-06-06 18:55:16.226399,"dk",0.3226,210,-0.1052,-0.0777,-7.7673,0.2173,360,-5.62847826086957
2026-06-06,"WAS @ ATL","1642781","Georgia Amoore","WAS","three point field goal","Georgia Amoore three point field goal",2026-06-06 18:55:16.226399,"dk",0.0667,1400,-0.0036,-0.002,-0.1952,0.063,1487,-0.141449275362319
2026-06-06,"WAS @ ATL","1642781","Georgia Amoore","WAS","two point field goal","Georgia Amoore two point field goal",2026-06-06 18:55:16.226399,"dk",0.0909,1000,-0.0122,-0.0067,-0.6721,0.0787,1171,-0.487028985507246
2026-06-06,"WAS @ ATL","1642785","Sonia Citron","WAS","three point field goal","Sonia Citron three point field goal",2026-06-06 18:55:16.226399,"dk",0.0625,1500,-0.0154,-0.0082,-0.8195,0.0471,2022,-0.593840579710145
2026-06-06,"WAS @ ATL","1642785","Sonia Citron","WAS","two point field goal","Sonia Citron two point field goal",2026-06-06 18:55:16.226399,"dk",0.1333,650,-0.004,-0.0023,-0.2281,0.1294,673,-0.165289855072464
2026-06-06,"WAS @ ATL","1642792","Kiki Iriafen","WAS","three point field goal","Kiki Iriafen three point field goal",2026-06-06 18:55:16.226399,"dk",0.0152,6500,0.0275,0.014,1.396,0.0426,2245,1.01159420289855
2026-06-06,"WAS @ ATL","1642792","Kiki Iriafen","WAS","two point field goal","Kiki Iriafen two point field goal",2026-06-06 18:55:16.226399,"dk",0.2439,310,-0.0491,-0.0325,-3.2463,0.1948,413,-2.35239130434783
2026-06-06,"IND @ NYL","1627668","Breanna Stewart","NYL","three point field goal","Breanna Stewart three point field goal",2026-06-06 18:55:16.226399,"dk",0.0714,1300,-0.015,-0.0081,-0.8078,0.0564,1672,-0.58536231884058
2026-06-06,"IND @ NYL","1627668","Breanna Stewart","NYL","two point field goal","Breanna Stewart two point field goal",2026-06-06 18:55:16.226399,"dk",0.3279,205,-0.1235,-0.0919,-9.185,0.2044,389,-6.65579710144928
2026-06-06,"IND @ NYL","1627673","Jonquel Jones","NYL","three point field goal","Jonquel Jones three point field goal",2026-06-06 18:55:16.226399,"dk",0.0909,1000,-0.0296,-0.0163,-1.6275,0.0613,1531,-1.17934782608696
2026-06-06,"IND @ NYL","1627673","Jonquel Jones","NYL","two point field goal","Jonquel Jones two point field goal",2026-06-06 18:55:16.226399,"dk",0.1667,500,0.005,0.003,0.2983,0.1716,483,0.216159420289855
2026-06-06,"IND @ NYL","1628881","Monique Billings","IND","three point field goal","Monique Billings three point field goal",2026-06-06 18:55:16.226399,"dk",0.0179,5500,0.021,0.0107,1.0684,0.0388,2474,0.774202898550725
2026-06-06,"IND @ NYL","1628881","Monique Billings","IND","two point field goal","Monique Billings two point field goal",2026-06-06 18:55:16.226399,"dk",0.1,900,0.0398,0.0221,2.2127,0.1398,615,1.60340579710145
2026-06-06,"IND @ NYL","1628909","Kelsey Mitchell","IND","three point field goal","Kelsey Mitchell three point field goal",2026-06-06 18:55:16.226399,"dk",0.1176,750,-0.0627,-0.0356,-3.5554,0.0549,1721,-2.5763768115942
2026-06-06,"IND @ NYL","1628909","Kelsey Mitchell","IND","two point field goal","Kelsey Mitchell two point field goal",2026-06-06 18:55:16.226399,"dk",0.2222,350,-0.0734,-0.0472,-4.7204,0.1488,572,-3.42057971014493
2026-06-06,"IND @ NYL","1629546","Marine Johannes","NYL","three point field goal","Marine Johannes three point field goal",2026-06-06 18:55:16.226399,"dk",0.1053,850,-0.0351,-0.0196,-1.9621,0.0702,1325,-1.4218115942029
2026-06-06,"IND @ NYL","1629546","Marine Johannes","NYL","two point field goal","Marine Johannes two point field goal",2026-06-06 18:55:16.226399,"dk",0.0714,1300,0.0301,0.0162,1.6199,0.1015,885,1.17384057971014
2026-06-06,"IND @ NYL","1630142","Leonie Fiebich","NYL","three point field goal","Leonie Fiebich three point field goal",2026-06-06 18:55:16.226399,"dk",0.0667,1400,-0.0125,-0.0067,-0.6687,0.0542,1746,-0.484565217391304
2026-06-06,"IND @ NYL","1630142","Leonie Fiebich","NYL","two point field goal","Leonie Fiebich two point field goal",2026-06-06 18:55:16.226399,"dk",0.0769,1200,0.0315,0.0171,1.7053,0.1084,822,1.23572463768116
2026-06-06,"IND @ NYL","1631086","Lexie Hull","IND","three point field goal","Lexie Hull three point field goal",2026-06-06 18:55:16.226399,"dk",0.0588,1600,-0.0096,-0.0051,-0.512,0.0492,1933,-0.371014492753623
2026-06-06,"IND @ NYL","1631086","Lexie Hull","IND","two point field goal","Lexie Hull two point field goal",2026-06-06 18:55:16.226399,"dk",0.0625,1500,0.0423,0.0226,2.2552,0.1048,854,1.63420289855072
2026-06-06,"IND @ NYL","1631136","Pauline Astier","NYL","three point field goal","Pauline Astier three point field goal",2026-06-06 18:55:16.226399,"dk",0.0526,1800,0.0136,0.0072,0.719,0.0663,1409,0.521014492753623
2026-06-06,"IND @ NYL","1631136","Pauline Astier","NYL","two point field goal","Pauline Astier two point field goal",2026-06-06 18:55:16.226399,"dk",0.1818,450,-0.0786,-0.048,-4.8036,0.1032,869,-3.48086956521739
2026-06-06,"IND @ NYL","1641648","Aliyah Boston","IND","three point field goal","Aliyah Boston three point field goal",2026-06-06 18:55:16.226399,"dk",0.0345,2800,0.0105,0.0054,0.544,0.045,2123,0.394202898550725
2026-06-06,"IND @ NYL","1641648","Aliyah Boston","IND","two point field goal","Aliyah Boston two point field goal",2026-06-06 18:55:16.226399,"dk",0.3077,225,-0.1075,-0.0776,-7.7648,0.2002,400,-5.62666666666667
2026-06-06,"IND @ NYL","1642286","Caitlin Clark","IND","three point field goal","Caitlin Clark three point field goal",2026-06-06 18:55:16.226399,"dk",0.125,700,-0.0498,-0.0285,-2.848,0.0752,1231,-2.06376811594203
2026-06-06,"IND @ NYL","1642286","Caitlin Clark","IND","two point field goal","Caitlin Clark two point field goal",2026-06-06 18:55:16.226399,"dk",0.1538,550,-0.013,-0.0077,-0.7691,0.1408,610,-0.55731884057971
2026-06-06,"GSV @ LVA","1628508","Cecilia Zandalasini","GSV","three point field goal","Cecilia Zandalasini three point field goal",2026-06-06 19:21:42.192271,"dk",0.0909,1000,-0.0201,-0.0111,-1.1053,0.0708,1312,-0.800942028985507
2026-06-06,"GSV @ LVA","1628508","Cecilia Zandalasini","GSV","two point field goal","Cecilia Zandalasini two point field goal",2026-06-06 19:21:42.192271,"dk",0.0909,1000,0.0559,0.0308,3.0758,0.1468,581,2.22884057971015
2026-06-06,"GSV @ LVA","1628931","Gabby Williams","GSV","three point field goal","Gabby Williams three point field goal",2026-06-06 19:21:42.192271,"dk",0.1,900,-0.0401,-0.0223,-2.2254,0.0599,1568,-1.61260869565217
